origintime,publicid,eventtype,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,geometry
2022-08-31 08:30:43.151000+00:00,2022p655012,earthquake,2022-08-31T09:38:31.400Z,175.8042603,-38.76834106,1.75530614,5.74067926,MLv,,LOCSAT,confirmed,manual,iasp91,27,22,13,0.08202103,42.53227234,0.28532616,0.17155313,POINT (1843636.8471963222 5705195.294291568)
2022-08-31 08:39:31.143000+00:00,2022p655028,earthquake,2022-08-31T09:42:18.461Z,176.0322266,-38.79695892,1.71916832,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,12,0.1046958,39.61952209,0.5116517,0.2254689,POINT (1863341.2537335074 5701386.348780613)
2022-08-31 09:54:53.946000+00:00,2022p655170,earthquake,2022-09-13T21:42:51.253Z,175.7749786,-38.75661087,1.11227855,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,tab,12,9,4,0.05852892,129.8060913,0.30262305,0.27447851,POINT (1841131.9011551973 5706574.920944448)
2022-08-31 13:57:00.459000+00:00,2022p655624,earthquake,2022-08-31T14:07:09.552Z,176.0258484,-38.77319717,1.35541499,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,9,8,4,0.0926524,88.6960144,0.34057356,0.18685816,POINT (1862874.5462700855 5704042.286490661)
2022-09-01 04:31:49.808000+00:00,2022p657266,earthquake,2022-09-13T23:17:18.911Z,175.8174286,-38.8128891,1.83091219,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,tab,15,12,16,0.0641457,62.54945374,0.41598368,0.15598398,POINT (1844628.6731963216 5700215.451282096)
2022-09-01 09:33:53.873000+00:00,2022p657833,earthquake,2022-09-01T09:37:20.445Z,175.9997559,-38.83337402,1.57636446,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,18,14,0.0921008,70.91428375,0.31291766,0.0,POINT (1860387.9221572378 5697437.370340855)
2022-09-01 10:24:51.337000+00:00,2022p657929,earthquake,2022-09-01T10:47:39.047Z,175.8931274,-38.78632736,1.58984473,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,12,0.1238336,75.9974823,0.31422236,0.14519913,POINT (1851295.922979565 5702958.24288423)
2022-09-01 15:54:15.447000+00:00,2022p658547,earthquake,2022-09-01T16:09:15.542Z,175.9083099,-38.81167221,1.13320086,11.66454887,MLv,,LOCSAT,confirmed,manual,iasp91,10,9,5,0.11958609,113.1903868,0.1895002,0.20117203,POINT (1852525.3605702827 5700103.143234961)
2022-09-01 21:11:14.937000+00:00,2022p659142,earthquake,2022-09-01T21:31:31.368Z,175.8011169,-38.82577896,1.43484757,8.30573654,M,,LOCSAT,confirmed,manual,iasp91,9,6,5,0.04651952,188.4250679,0.15732414,0.0,POINT (1843168.2514250511 5698828.292435491)
2022-09-02 14:36:26.655000+00:00,2022p661104,earthquake,2022-09-16T03:46:45.372Z,175.9585724,-38.81110382,1.70079125,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,11,10,0.14493741,76.3039093,0.52987773,0.16608859,POINT (1856892.4734955146 5700026.039560255)
2022-09-02 22:03:06.979000+00:00,2022p661942,earthquake,2022-09-02T22:24:00.148Z,175.9665375,-38.85390854,1.27519576,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,4,0.14917046,127.5190353,0.22878503,0.0,POINT (1857429.8209503917 5695252.280293785)
2022-09-04 14:32:04.747000+00:00,2022p666501,earthquake,2022-09-04T14:51:42.140Z,175.9467621,-38.76469421,1.64613794,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,10,9,5,0.09894875,72.92485046,0.33427703,0.21914808,POINT (1856032.9076967055 5705210.613245501)
2022-09-04 15:30:30.399000+00:00,2022p666611,earthquake,2022-09-05T21:13:38.864Z,175.9686432,-38.8425827,1.36140655,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,11,9,3,0.15525177,65.58242798,0.32681929,0.31479197,POINT (1857653.4790923125 5696503.50716962)
2022-09-04 15:42:50.829000+00:00,2022p666634,earthquake,2022-09-04T15:47:59.121Z,175.9714355,-38.83695602,1.58717344,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,14,6,0.15836221,67.45454407,0.24422014,0.18366923,POINT (1857916.2061486393 5697120.181834503)
2022-09-04 17:01:03.398000+00:00,2022p666781,earthquake,2022-09-05T21:08:37.237Z,175.9741974,-38.82831192,1.36276853,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,10,8,4,0.15943503,99.03384399,0.38338306,0.20817328,POINT (1858187.2409730123 5698071.869140122)
2022-09-04 17:01:59.518000+00:00,2022p666783,earthquake,2022-09-04T17:05:58.354Z,175.9655762,-38.81707001,1.59366293,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,12,6,0.15102533,81.09833908,0.37090673,0.0,POINT (1857479.2257134097 5699344.068043799)
2022-09-04 17:09:41.409000+00:00,2022p666796,earthquake,2022-09-04T17:27:32.602Z,175.9402618,-38.83012772,1.70631659,10.48102951,MLv,,LOCSAT,confirmed,manual,iasp91,13,13,12,0.13618718,66.29278946,0.25377403,0.15629182,POINT (1855234.2722171522 5697965.752972376)
2022-09-05 19:05:11.404000+00:00,2022p669716,earthquake,2022-09-05T19:27:18.440Z,175.8530426,-38.77433014,2.12727258,9.4536705,M,,LOCSAT,confirmed,manual,iasp91,10,8,6,0.11162861,91.98337555,0.19353862,0.0,POINT (1847855.1104680784 5704399.375443627)
2022-09-05 23:53:54.554000+00:00,2022p670258,earthquake,2022-09-06T00:11:57.664Z,175.9205322,-38.81871033,2.19258697,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,13,0.12530045,82.62590027,0.59304898,0.1499627,POINT (1853561.8256529546 5699288.051436421)
2022-09-05 23:59:08.159000+00:00,2022p670268,earthquake,2022-09-06T00:19:32.899Z,175.9384918,-38.82365799,1.85030217,8.16021538,MLv,,LOCSAT,confirmed,manual,iasp91,17,14,6,0.13674253,98.45042419,0.53755404,0.14091012,POINT (1855103.7074499237 5698688.835945172)
2022-09-06 13:21:38.694000+00:00,2022p671774,earthquake,2022-09-06T13:24:27.611Z,176.0023956,-38.77829361,2.05180319,6.49107981,M,,LOCSAT,confirmed,manual,iasp91,17,14,10,0.10499519,108.3281555,0.27577199,0.0,POINT (1860818.064047564 5703543.78131608)
2022-09-06 21:36:45.529000+00:00,2022p672704,earthquake,2022-09-06T21:52:20.422Z,175.9371643,-38.82299423,1.99636002,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,16,0.13596916,61.51307678,0.36531971,0.13311195,POINT (1854990.8093234592 5698766.221386383)
2022-09-06 21:46:57.928000+00:00,2022p672723,earthquake,2022-09-06T21:58:05.458Z,175.9279022,-38.81008148,1.59944132,7.87782097,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,7,0.13403456,58.57745361,0.38343661,0.11468582,POINT (1854232.5176913477 5700225.350906524)
2022-09-07 04:23:35.020000+00:00,2022p673467,earthquake,2022-09-07T11:23:59.699Z,175.973175,-38.82460403,1.12681809,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,8,8,5,0.15889049,213.649353,0.11909173,0.0,POINT (1858111.872638426 5698486.336270541)
2022-09-07 07:22:25.678000+00:00,2022p673803,earthquake,2022-09-20T23:32:53.694Z,175.9459686,-38.80276108,2.73021983,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,25,66,0.13690035,41.92336655,0.2818447,0.17760182,POINT (1855827.744224089 5700987.457762546)
2022-09-07 07:33:38.296000+00:00,2022p673824,earthquake,2022-09-07T07:48:18.849Z,175.9222412,-38.80290604,1.79205955,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,18,19,0.13330182,76.97816467,0.29183281,0.1462986,POINT (1853766.3550981458 5701037.559531493)
2022-09-07 07:48:56.514000+00:00,2022p673853,earthquake,2022-09-07T07:58:32.259Z,175.9184091,-38.81629905,1.38230522,13.671875,MLv,,NonLinLoc,confirmed,manual,nz3drx,11,9,5,0.12678181,115.6100238,0.21249327,0.37956633,POINT (1853386.0159289523 5699561.594303573)
2022-09-07 08:16:36.888000+00:00,2022p673904,earthquake,2022-09-07T08:25:01.785Z,175.9037933,-38.7883606,1.15478695,11.91053963,MLv,,LOCSAT,confirmed,manual,iasp91,12,9,4,0.12906265,95.08381653,0.35595991,0.46042872,POINT (1852215.3595217431 5702703.168816972)
2022-09-07 08:27:40.795000+00:00,2022p673925,earthquake,2022-09-07T08:43:05.071Z,175.9241638,-38.84837723,1.27066343,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,12,5,0.12004171,94.11677742,0.15745356,0.24299805,POINT (1853771.7042938261 5695984.961973766)
2022-09-07 09:44:21.332000+00:00,2022p674069,earthquake,2022-09-14T23:24:15.014Z,175.9209747,-38.79745865,1.36662958,7.65535307,MLv,,LOCSAT,confirmed,manual,iasp91,13,10,9,0.1343769,83.21002388,0.31318445,0.18455672,POINT (1853675.6844285445 5701645.729806667)
2022-09-07 13:11:00.633000+00:00,2022p674457,earthquake,2022-09-07T13:21:58.253Z,175.8888245,-38.79167175,0.97495714,10.95056438,M,,LOCSAT,confirmed,manual,iasp91,13,11,4,0.1178321,105.4464436,0.22701831,0.0,POINT (1850903.352951681 5702376.853438314)
2022-09-07 13:28:44.544000+00:00,2022p674490,earthquake,2022-09-07T13:44:22.855Z,175.8914185,-38.79802322,1.38035807,8.49722576,M,,LOCSAT,confirmed,manual,iasp91,15,12,7,0.11553983,106.8552723,0.19401622,0.0,POINT (1851106.3816793887 5701664.727030709)
2022-09-07 13:30:04.743000+00:00,2022p674493,earthquake,2022-09-07T13:36:25.225Z,175.8995514,-38.80326462,1.36513727,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,17,9,0.11783037,75.80095482,0.31659978,0.0,POINT (1851794.352290545 5701060.553608626)
2022-09-07 13:32:06.381000+00:00,2022p674497,earthquake,2022-09-07T13:39:58.417Z,175.8728638,-38.79872894,1.39298383,6.0487752,M,,LOCSAT,confirmed,manual,iasp91,13,12,8,0.10375012,80.28314209,0.27959246,0.0,POINT (1849492.2347770487 5701637.235133089)
2022-09-07 15:06:02.479000+00:00,2022p674673,earthquake,2022-09-07T15:12:46.011Z,175.9082489,-38.79964828,2.05701755,7.15565682,M,,LOCSAT,confirmed,manual,iasp91,21,18,27,0.12550427,63.4128418,0.28928343,0.0,POINT (1852562.5537521231 5701437.947985214)
2022-09-07 15:56:50.121000+00:00,2022p674767,earthquake,2022-09-07T16:48:25.718Z,175.8961334,-38.79495621,1.46616717,9.75648022,M,,LOCSAT,confirmed,manual,iasp91,15,12,9,0.12032269,74.25309753,0.21431021,0.0,POINT (1851526.7154603496 5701992.18736895)
2022-09-07 21:54:35.318000+00:00,2022p675438,earthquake,2022-09-07T22:10:04.611Z,175.8083496,-38.88084793,1.07737465,5.46785545,MLv,,LOCSAT,confirmed,manual,iasp91,16,10,4,0.03166825,137.1923141,0.43217812,0.27187296,POINT (1843608.1374980777 5692696.517113524)
2022-09-08 13:11:40.470000+00:00,2022p677161,earthquake,2022-09-08T13:30:29.720Z,175.8306274,-38.7661171,1.65380263,8.46866894,M,,LOCSAT,confirmed,manual,iasp91,12,9,9,0.09587234,100.2172852,0.13095855,0.0,POINT (1845935.6927296768 5705371.538966977)
2022-09-09 05:18:50.514000+00:00,2022p678976,earthquake,2022-09-09T05:35:52.106Z,175.9378204,-38.81201935,1.89948757,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,21,0.14033766,64.14549255,0.26497562,0.16699889,POINT (1855086.9685652778 5699982.59069922)
2022-09-09 18:12:33.122000+00:00,2022p680428,earthquake,2022-09-09T18:19:04.936Z,176.0004272,-38.79691696,1.90037241,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,18,18,0.1179318,38.56260681,0.23147909,0.16798569,POINT (1860579.1589359692 5701482.204756204)
2022-09-09 18:30:16.039000+00:00,2022p680462,earthquake,2022-09-27T03:26:08.264Z,176.0009003,-38.80412292,2.71131557,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,55,0.11206141,47.28505707,0.2144951,0.14944504,POINT (1860593.9795401404 5700680.991635511)
2022-09-09 18:35:13.615000+00:00,2022p680471,earthquake,2022-09-09T18:49:50.331Z,176.0078583,-38.79897308,1.59915476,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,9,5,0.13854437,85.09635925,0.33365315,0.0,POINT (1861217.1443796644 5701232.74912115)
2022-09-09 18:36:36.050000+00:00,2022p680474,earthquake,2022-09-12T02:51:42.895Z,176.0004578,-38.78856659,4.23182731,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,22,109,0.11475815,36.61799622,0.38888406,0.15455879,POINT (1860612.255189186 5702409.00964531)
2022-09-09 18:41:00.469000+00:00,2022p680482,earthquake,2022-09-09T18:45:04.048Z,175.9851074,-38.79637909,2.28595314,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,30,13,0.12595616,40.29278564,0.37696344,0.0,POINT (1859250.3640817173 5701585.500316581)
2022-09-09 18:42:54.761000+00:00,2022p680485,earthquake,2022-09-09T18:48:37.757Z,175.9984131,-38.80957413,2.19352071,5.28448534,MLv,,LOCSAT,confirmed,manual,iasp91,20,19,20,0.10920382,59.71847534,0.19872874,0.18483152,POINT (1860358.0889657165 5700082.9997616885)
2022-09-09 18:46:21.485000+00:00,2022p680492,earthquake,2022-09-09T18:53:30.055Z,176.0147552,-38.80764389,1.71211042,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,7,0.1279622,77.34130859,0.37933864,0.0,POINT (1861784.4599885605 5700250.536942873)
2022-09-09 18:48:44.623000+00:00,2022p680496,earthquake,2022-09-09T18:52:54.409Z,176.0251312,-38.81932068,2.09517046,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,15,0.08845594,63.25926208,0.48273496,0.0,POINT (1862642.7007579315 5698924.606179459)
2022-09-09 18:55:03.995000+00:00,2022p680508,earthquake,2022-09-09T19:03:01.283Z,176.003418,-38.79798126,1.4914953,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,4,0.13664116,111.6851501,0.1356044,0.0,POINT (1860835.0697691827 5701355.530839076)
2022-09-09 18:57:11.589000+00:00,2022p680512,earthquake,2022-09-09T19:04:10.345Z,176.0011749,-38.78936386,1.65609273,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,9,6,0.12787972,78.52711487,0.17331835,0.0,POINT (1860671.6464468958 5702318.466739857)
2022-09-09 19:00:39.996000+00:00,2022p680519,earthquake,2022-09-09T19:08:15.910Z,175.976944,-38.78017044,1.86036967,8.2021389,MLv,,LOCSAT,confirmed,manual,iasp91,18,18,12,0.1150592,48.96435547,0.14066924,0.2366266,POINT (1858599.8641631296 5703407.790570672)
2022-09-09 19:02:15.063000+00:00,2022p680522,earthquake,2022-09-09T19:08:40.526Z,176.0020752,-38.80038834,1.79393655,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,23,12,0.11440011,42.1394043,0.23868829,0.0,POINT (1860709.6496343266 5701092.178041474)
2022-09-09 19:04:51.358000+00:00,2022p680527,earthquake,2022-09-09T19:10:05.406Z,175.9958038,-38.82092285,1.97958111,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,16,18,0.10255569,82.29956055,0.33614777,0.0,POINT (1860090.1501101272 5698830.724157575)
2022-09-09 19:14:49.465000+00:00,2022p680545,earthquake,2022-09-09T19:20:09.071Z,176.0043945,-38.79690552,1.54406047,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,11,10,5,0.13580957,112.3184738,0.32610537,0.21803032,POINT (1860923.8185723666 5701472.149291766)
2022-09-09 19:29:08.415000+00:00,2022p680572,earthquake,2022-09-09T19:33:15.938Z,175.9942932,-38.80709457,1.61632495,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,6,0.11320037,106.2877579,0.23268221,0.0,POINT (1860009.3022777955 5700369.969736869)
2022-09-09 19:37:07.027000+00:00,2022p680587,earthquake,2022-09-09T19:42:25.481Z,176.0048981,-38.79979324,1.90571254,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,19,0.11353394,71.10673523,0.32090724,0.0,POINT (1860957.0205791532 5701150.172799417)
2022-09-09 19:41:11.901000+00:00,2022p680595,earthquake,2022-09-09T19:46:19.109Z,176.0109406,-38.82602692,1.76700753,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,12,5,0.16521397,84.77604675,0.37163263,0.33798198,POINT (1861385.8768714364 5698220.936058178)
2022-09-09 19:47:32.820000+00:00,2022p680607,earthquake,2022-09-09T19:52:35.864Z,175.993515,-38.80517197,1.61972242,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,11,8,0.11503117,106.5237961,0.11103526,0.0,POINT (1859948.7079356413 5700585.594020734)
2022-09-09 19:58:36.057000+00:00,2022p680625,earthquake,2022-09-09T20:01:34.643Z,175.9960785,-38.81371689,2.1455763,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,24,0.10743143,43.8948822,0.28376449,0.0,POINT (1860140.2460654073 5699629.805813974)
2022-09-09 20:08:08.347000+00:00,2022p680645,earthquake,2022-09-09T20:10:46.047Z,175.9747772,-38.7805748,2.06231469,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,20,24,0.1152481,69.8150177,0.47046321,0.0,POINT (1858410.1418704574 5703369.036718466)
2022-09-09 20:15:26.773000+00:00,2022p680658,earthquake,2022-09-09T20:18:39.456Z,175.9880676,-38.77600861,1.91255625,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,21,17,0.11246679,47.01541138,0.382577,0.0,POINT (1859581.4369104258 5703838.213237994)
2022-09-09 20:24:46.691000+00:00,2022p680677,earthquake,2022-09-09T20:40:46.835Z,175.9691925,-38.79162979,2.45896339,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,37,33,37,0.12582362,43.32707214,0.48788044,0.0,POINT (1857885.0507815916 5702157.718432071)
2022-09-09 20:41:53.094000+00:00,2022p680709,earthquake,2022-09-09T20:45:12.058Z,175.9855042,-38.81683731,1.66489979,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,9,4,0.11125525,85.38079834,0.22402774,0.0,POINT (1859210.6092758714 5699313.511667479)
2022-09-09 20:48:04.555000+00:00,2022p680719,earthquake,2022-09-09T20:56:02.048Z,176.0124817,-38.82079697,1.92591283,4.65250826,MLv,,LOCSAT,confirmed,manual,iasp91,25,20,18,0.09352349,39.73989868,0.37616084,0.25527791,POINT (1861538.8427325075 5698797.050833338)
2022-09-09 22:55:22.941000+00:00,2022p680959,earthquake,2022-09-09T23:00:10.740Z,176.0227203,-38.80949402,1.55843684,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,6,0.15213975,82.7690506,0.27496986,0.0,POINT (1862469.4467981742 5700022.307439362)
2022-09-09 23:56:14.484000+00:00,2022p681074,earthquake,2022-09-10T00:03:39.028Z,176.006485,-38.79348755,1.95598396,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,17,0.1179269,43.43388367,0.20966291,0.12659474,POINT (1861117.893838204 5701845.5712772785)
2022-09-10 00:22:17.161000+00:00,2022p681122,earthquake,2022-09-10T00:30:11.881Z,176.0095062,-38.7992363,2.02500287,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,20,18,0.11186687,41.99853516,0.28385629,0.14079018,POINT (1861359.3220781935 5701198.81746547)
2022-09-10 02:13:59.520000+00:00,2022p681332,earthquake,2022-09-10T02:21:20.353Z,176.0181122,-38.81069946,2.15825872,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,15,25,0.09864336,72.18170166,0.18316232,0.21658124,POINT (1862064.8136840246 5699901.737618325)
2022-09-10 10:31:29.634000+00:00,2022p682266,earthquake,2022-09-10T12:07:33.721Z,175.9469604,-38.79727173,1.57924938,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,12,7,0.13138057,62.84275818,0.35037022,0.0,POINT (1855933.543434931 5701593.992018327)
2022-09-10 11:56:33.419000+00:00,2022p682425,earthquake,2022-09-10T16:32:19.655Z,175.971405,-38.85029984,1.79524886,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,7,7,4,0.18439579,124.0337524,0.99460078,0.32336711,POINT (1857865.336895605 5695639.101230133)
2022-09-10 12:03:17.405000+00:00,2022p682438,earthquake,2022-09-10T12:14:09.641Z,175.9483643,-38.79606247,1.71025296,7.7917819,M,,LOCSAT,confirmed,manual,iasp91,15,13,5,0.13011073,99.36662292,0.33321108,0.0,POINT (1856059.8222863243 5701724.284314882)
2022-09-10 13:34:55.898000+00:00,2022p682610,earthquake,2022-09-10T13:40:31.464Z,175.9427948,-38.79834366,1.73644657,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,11,8,0.13269097,115.5162964,0.3986373,0.0,POINT (1855567.8737058695 5701486.671924925)
2022-09-10 14:49:49.274000+00:00,2022p682751,earthquake,2022-09-10T15:45:49.088Z,175.9186096,-38.78001785,1.59111118,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,8,5,0.11788182,142.0522823,0.41821217,0.0,POINT (1853532.0762043088 5703588.194412724)
2022-09-10 14:51:17.276000+00:00,2022p682753,earthquake,2022-09-10T15:48:40.951Z,175.9354706,-38.79387283,1.67476002,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,7,0.12888326,85.65092468,0.47885595,0.0,POINT (1854947.6248274385 5702003.395210894)
2022-09-10 14:56:12.727000+00:00,2022p682763,earthquake,2022-09-10T16:00:47.086Z,175.9639282,-38.81015015,1.62055978,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,3,0.14407104,91.65063477,0.37254514,0.0,POINT (1857361.0417158392 5700116.815984816)
2022-09-10 14:57:49.839000+00:00,2022p682766,earthquake,2022-09-10T18:59:11.855Z,175.9246063,-38.79599762,1.44108091,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,9,4,0.13237092,87.4758606,0.29597065,0.34506298,POINT (1853996.325717959 5701797.810537655)
2022-09-10 15:20:27.139000+00:00,2022p682808,earthquake,2022-09-10T15:40:16.449Z,175.9455566,-38.7869072,2.0680264,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,18,0.12113283,47.89411926,0.42306528,0.0,POINT (1855848.6914988034 5702748.376023055)
2022-09-10 15:22:22.469000+00:00,2022p682812,earthquake,2022-09-10T15:37:46.203Z,175.9620667,-38.7950592,1.92084069,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,6,0.12896375,80.0693512,0.36588645,0.0,POINT (1857253.6892157814 5701797.147457649)
2022-09-10 15:24:22.676000+00:00,2022p682815,earthquake,2022-09-27T03:59:37.484Z,175.9462738,-38.79784775,2.92830438,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,32,28,71,0.13198918,44.89450073,0.45201916,0.16345186,POINT (1855871.8412791088 5701531.977869545)
2022-09-10 15:26:42.337000+00:00,2022p682820,earthquake,2022-09-10T15:34:53.454Z,175.9374847,-38.78833389,2.09557577,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,16,4,0.12319442,86.72595215,0.27801288,0.0,POINT (1855142.3487125526 5702612.587699124)
