publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2023p206439,earthquake,2023-03-18T09:10:53.114Z,2023-03-19T02:29:33.905Z,176.6765594,-38.10625839,1.61846469,4.475775242,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,7,0.03438679874,68.90302658,0.2442156658,0.2370432692
2023p206435,earthquake,2023-03-18T09:08:56.067Z,2023-03-19T02:37:13.998Z,176.6914368,-38.09196091,1.823601396,4.086219788,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,6,0.01641787589,66.1582756,0.2379953841,0.1189147652
2023p206430,earthquake,2023-03-18T09:06:19.253Z,2023-03-19T02:44:47.712Z,176.6753693,-38.10126495,2.035104398,5.755075932,MLv,,LOCSAT,confirmed,manual,iasp91,24,18,9,0.03209888563,56.7626915,0.2264084712,0.2545609548
2023p206427,earthquake,2023-03-18T09:04:38.687Z,2023-03-19T02:45:50.928Z,176.6933899,-38.09845352,1.930581228,6.726914883,MLv,,LOCSAT,confirmed,manual,iasp91,23,17,8,0.01948892325,47.4992981,0.2755488596,0.2773209328
2023p206419,earthquake,2023-03-18T09:00:31.676Z,2023-03-18T09:05:29.231Z,176.7393646,-38.02929688,1.812917087,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,7,0.05910748616,110.3837738,0.3049066287,0.2235959405
2023p206415,earthquake,2023-03-18T08:58:23.709Z,2023-03-19T02:50:30.018Z,176.6882935,-38.10367966,1.56331028,6.447123051,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,4,0.02607152052,69.97692108,0.2459074121,0.1848598033
2023p206411,earthquake,2023-03-18T08:56:14.109Z,2023-03-19T02:57:22.832Z,176.6599121,-38.10861206,2.218087847,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,32,25,17,0.04631994292,51.86288023,0.5127040234,0.2958254387
2023p206404,earthquake,2023-03-18T08:52:27.846Z,2023-03-18T08:56:12.036Z,176.6780853,-38.10939407,2.137870656,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,20,14,0.0356884487,54.36909485,0.3563052292,0.2695729615
2023p206402,earthquake,2023-03-18T08:51:19.302Z,2023-03-19T03:03:55.687Z,176.6609802,-38.0974617,2.536276276,6.903292179,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,6,0.04058162868,64.43789291,0.2897380425,0.169318496
2023p206401,earthquake,2023-03-18T08:50:36.066Z,2023-03-19T03:09:50.181Z,176.6623383,-38.09604645,2.353645681,4.21194315,MLv,,LOCSAT,confirmed,manual,iasp91,40,30,24,0.03910244629,64.35107088,0.4869987017,0.2455751834
2023p206383,earthquake,2023-03-18T08:41:23.432Z,2023-03-19T03:13:33.991Z,176.7346191,-38.04345703,1.710720584,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,6,0.04471201822,119.8966675,0.3041119773,0.2045509326
2023p206378,earthquake,2023-03-18T08:38:23.166Z,2023-03-18T08:41:52.727Z,176.6581879,-38.1154747,2.026598946,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,15,0.1309872419,74.03270054,0.4235686742,0.2786036633
2023p206371,earthquake,2023-03-18T08:34:52.802Z,2023-03-18T08:42:09.346Z,176.6582642,-38.10926437,1.958509156,3.798427105,MLv,,LOCSAT,confirmed,manual,iasp91,33,25,12,0.04776588827,51.48292828,0.2936258424,0.2855490396
2023p206365,earthquake,2023-03-18T08:31:57.217Z,2023-03-18T08:36:13.552Z,176.6674805,-38.11735916,2.279556446,4.148663044,MLv,,LOCSAT,confirmed,manual,iasp91,33,24,17,0.04721965268,41.85286951,0.3626118722,0.2190701529
2023p206353,earthquake,2023-03-18T08:25:22.684Z,2023-03-19T03:39:02.967Z,176.7601471,-38.02968597,1.775393264,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,5,0.08095161617,112.9600677,0.3352833058,0.2167460966
2023p206347,earthquake,2023-03-18T08:22:05.341Z,2023-03-18T08:29:58.234Z,176.6793518,-38.11474609,1.810677528,4.205940723,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,9,0.03911630437,71.24559021,0.3115302974,0.277425889
2023p206339,earthquake,2023-03-18T08:17:55.455Z,2023-03-18T08:20:23.107Z,176.7052307,-38.10038757,1.841217619,5.708716393,M,,LOCSAT,confirmed,manual,iasp91,17,15,6,0.01714673266,99.2854166,0.3201568297,0
2023p206332,earthquake,2023-03-18T08:14:03.920Z,2023-03-18T08:18:40.245Z,176.657135,-38.10363007,1.93271828,5.3511796,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,14,0.1193201616,73.89618254,0.2289372893,0.2905431487
2023p206330,earthquake,2023-03-18T08:12:42.933Z,2023-03-19T03:42:53.569Z,176.7138672,-38.07488632,2.104477103,3.582936525,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,7,0.009341579862,101.118042,0.2025980219,0.2818971627
2023p206325,earthquake,2023-03-18T08:10:08.931Z,2023-03-18T08:13:30.616Z,176.7219543,-38.07218552,2.947573121,2.72802496,MLv,,LOCSAT,confirmed,manual,iasp91,36,29,40,0.03688510135,66.03897476,0.4412310699,0.2105390228
2023p206319,earthquake,2023-03-18T08:06:50.503Z,2023-03-18T08:20:13.208Z,176.6765442,-38.11398315,1.830802166,4.336366177,MLv,,LOCSAT,confirmed,manual,iasp91,13,12,5,0.03990884498,68.0513382,0.29846009,0.3691183631
2023p206305,earthquake,2023-03-18T07:59:27.519Z,2023-03-18T08:24:34.926Z,176.6560059,-38.11353302,1.821422975,2.822117567,MLv,,LOCSAT,confirmed,manual,iasp91,27,21,12,0.05162742361,47.96936607,0.3411479158,0.23495182
2023p206302,earthquake,2023-03-18T07:57:45.612Z,2023-03-18T08:03:46.300Z,176.6636963,-38.10222626,1.759469617,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,8,0.1174318492,104.797935,0.2140239995,0.2723074513
2023p206299,earthquake,2023-03-18T07:56:34.379Z,2023-03-18T07:59:46.642Z,176.6966248,-38.07523346,1.883167301,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,19,7,0.01297132857,122.6652222,0.5493277712,0.1708158566
2023p206298,earthquake,2023-03-18T07:56:05.636Z,2023-03-19T03:47:27.448Z,176.7366486,-38.05686569,1.830189989,3.149641514,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,7,0.04960267991,117.4139481,0.217480276,0.3732446932
2023p206295,earthquake,2023-03-18T07:54:08.751Z,2023-03-18T07:57:26.930Z,176.6821136,-38.09430313,1.811628589,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,7,0.109356761,113.0924835,0.3331732497,0.1421557104
2023p206281,earthquake,2023-03-18T07:47:09.569Z,2023-03-21T10:33:57.176Z,176.6846466,-38.0953331,1.9482959,3.084838867,MLv,,LOCSAT,confirmed,manual,iasp91,20,17,12,0.02274431847,70.32876587,0.2226874184,0.1940402098
2023p206280,earthquake,2023-03-18T07:46:13.084Z,2023-03-18T08:44:18.019Z,176.6694794,-38.08490753,1.449582034,4.110235691,MLv,,LOCSAT,confirmed,manual,iasp91,11,7,2,0.0314453803,134.7092896,0.3199312961,0.2035780244
2023p206276,earthquake,2023-03-18T07:44:01.226Z,2023-03-19T04:01:41.499Z,176.6877747,-38.10534668,1.816249668,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,6,0.1206680164,85.06074524,0.2156455493,0.3416770838
2023p206268,earthquake,2023-03-18T07:39:55.695Z,2023-03-18T07:48:05.138Z,176.6656799,-38.09885788,1.661051658,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,6,0.1139698774,105.7516029,0.3164263574,0.2251572047
2023p206261,earthquake,2023-03-18T07:36:21.207Z,2023-03-18T07:43:49.860Z,176.6848602,-38.09272003,1.848535974,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,19,10,0.1079180837,85.34190369,0.3044156291,0.2803576917
2023p206258,earthquake,2023-03-18T07:34:18.336Z,2023-03-18T07:46:38.250Z,176.6902161,-38.10758591,2.073612658,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,12,0.1230724677,85.68186188,0.2428774611,0.3416001009
2023p206254,earthquake,2023-03-18T07:32:15.255Z,2023-03-18T08:47:48.844Z,176.6784363,-38.09734726,2.064613716,3.919922113,MLv,,LOCSAT,confirmed,manual,iasp91,29,22,12,0.02798865736,61.95272827,0.2855871901,0.2749462153
2023p206246,earthquake,2023-03-18T07:27:57.540Z,2023-03-18T07:52:01.430Z,176.6312256,-38.07157135,2.228735471,9.950766563,MLv,,LOCSAT,confirmed,manual,iasp91,18,15,18,0.09306829423,88.96775436,0.3125374247,0.1589043823
2023p206239,earthquake,2023-03-18T07:24:31.641Z,2023-03-18T08:46:17.267Z,176.6556396,-38.09340668,2.119217961,4.716527462,MLv,,LOCSAT,confirmed,manual,iasp91,27,22,11,0.04346987978,68.96937609,0.3873422131,0.1651402674
2023p206234,earthquake,2023-03-18T07:21:39.077Z,2023-03-18T07:37:04.977Z,176.6624451,-38.09696579,2.363325535,3.893416643,MLv,,LOCSAT,confirmed,manual,iasp91,26,20,7,0.03932626918,65.10097408,0.2792841108,0.2003175031
2023p206230,earthquake,2023-03-18T07:19:46.092Z,2023-03-18T07:25:41.020Z,176.6608276,-38.0945015,3.258762749,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,45,0.03978132457,50.89918518,0.1937694427,0.2829265177
2023p206224,earthquake,2023-03-18T07:16:37.633Z,2023-03-18T07:24:50.211Z,176.6954346,-37.95335007,1.853789124,5,M,operator assigned,LOCSAT,preliminary,manual,iasp91,13,13,6,0.0355280675,194.3409424,0.6489226255,0
2023p206209,earthquake,2023-03-18T07:08:21.600Z,2023-03-19T04:21:59.479Z,176.6855316,-38.1011734,2.070381928,4.002766132,MLv,,LOCSAT,confirmed,manual,iasp91,20,17,7,0.02573320456,62.80415726,0.26362959,0.1944634778
2023p206207,earthquake,2023-03-18T07:07:48.909Z,2023-03-18T08:49:33.977Z,176.6820984,-38.10696411,1.737312371,3.762994528,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,7,0.03175417334,66.54309082,0.3594916434,0.2367373799
2023p206204,earthquake,2023-03-18T07:05:55.855Z,2023-03-19T04:27:04.858Z,176.7869415,-37.99211884,1.978360724,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,14,6,0.08897788078,139.343399,0.3044954601,0.149664053
2023p206196,earthquake,2023-03-18T07:01:41.559Z,2023-03-19T04:32:14.320Z,176.6791382,-38.08012772,2.485897912,4.446106434,MLv,,LOCSAT,confirmed,manual,iasp91,30,24,24,0.02403268591,72.10667419,0.2528855515,0.1898128618
2023p206192,not locatable,2023-03-18T06:59:05.807Z,2023-03-18T07:09:49.413Z,176.7690351,-37.98823085,1.902651499,5.46875,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.0748412822,169.8399439,2.116740405,0
2023p206184,earthquake,2023-03-18T06:55:21.572Z,2023-03-19T04:36:19.319Z,176.764389,-38.03464127,2.034174324,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,11,0.08650462329,112.4031906,0.1884552123,0.2164510121
2023p206174,earthquake,2023-03-18T06:50:09.140Z,2023-03-18T06:57:21.988Z,176.7549744,-38.01054001,1.723766982,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,11,9,6,0.06838320941,175.2958679,0.322537861,0.2912711307
2023p206166,earthquake,2023-03-18T06:45:19.077Z,2023-03-18T06:50:12.965Z,176.7417908,-38.04315948,1.657706189,3.623556137,MLv,,LOCSAT,confirmed,manual,iasp91,21,16,6,0.04776420072,120.9820938,0.2863499849,0.2685862145
2023p206159,earthquake,2023-03-18T06:41:52.689Z,2023-03-18T06:48:38.975Z,176.6363068,-38.08535385,2.22795763,4.126253605,MLv,,LOCSAT,confirmed,manual,iasp91,26,19,13,0.05762057379,71.36238098,0.2573512115,0.2405175507
2023p206150,earthquake,2023-03-18T06:36:43.757Z,2023-03-19T04:39:39.721Z,176.6678619,-38.10218048,2.645597045,5.118964195,MLv,,LOCSAT,confirmed,manual,iasp91,26,22,25,0.05648920313,77.92963815,0.2509552486,0.2026058002
2023p206148,earthquake,2023-03-18T06:36:06.636Z,2023-03-18T08:51:31.207Z,176.6769409,-38.10073853,2.457320001,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,12,0.1156383976,81.46174622,0.2525763329,0.345222637
2023p206138,earthquake,2023-03-18T06:30:49.621Z,2023-03-18T06:36:01.724Z,176.7420654,-38.05056381,1.912204356,3.753182173,MLv,,LOCSAT,confirmed,manual,iasp91,21,18,7,0.04185096547,79.22455978,0.3727777827,0.1870614416
2023p206137,earthquake,2023-03-18T06:30:03.106Z,2023-03-19T04:42:34.964Z,176.7268524,-38.06079483,1.90769463,3.628309727,MLv,,LOCSAT,confirmed,manual,iasp91,17,14,6,0.02658325993,111.5956726,0.2631034387,0.3799218354
2023p206122,earthquake,2023-03-18T06:22:00.444Z,2023-03-18T06:27:53.882Z,176.756958,-38.04580307,1.817300488,5.303670406,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,9,0.05322837085,122.4722748,0.4649946059,0.2550508796
2023p206112,earthquake,2023-03-18T06:16:54.640Z,2023-03-18T06:27:53.186Z,176.6643677,-38.00140762,1.524843424,5,MLv,operator assigned,LOCSAT,preliminary,manual,iasp91,9,8,5,0.1791401356,145.1965179,0.4805571169,0.1637327112
2023p206099,earthquake,2023-03-18T06:09:51.405Z,2023-03-18T06:18:29.939Z,176.6795502,-38.0929184,1.890562366,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,11,0.02527459152,70.24147034,0.2411151282,0.2763017697
2023p206093,earthquake,2023-03-18T06:06:21.790Z,2023-03-18T06:12:04.152Z,176.6609039,-38.09751511,1.703033495,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,4,0.1129330546,75.42422152,0.2029283109,0.3476875175
2023p206077,earthquake,2023-03-18T05:58:13.765Z,2023-03-18T08:53:12.840Z,176.6589355,-38.07898331,1.708185437,3.433514357,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,6,0.0399932377,89.77386475,0.5300833807,0.2188415266
2023p206070,earthquake,2023-03-18T05:54:17.197Z,2023-03-18T05:57:38.065Z,176.6345062,-38.1006012,2.844769324,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,17,37,0.1197682321,50.03564453,0.3464705264,0.2668884288
2023p206056,earthquake,2023-03-18T05:47:10.904Z,2023-03-18T05:52:09.836Z,176.6771088,-38.07689667,2.397074345,5.336108208,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,23,0.02624114789,106.3095932,0.2288538259,0.2292114002
2023p206054,earthquake,2023-03-18T05:45:39.398Z,2023-03-18T05:49:27.334Z,176.6729279,-38.11722565,2.314871142,3.583374739,MLv,,LOCSAT,confirmed,manual,iasp91,34,25,22,0.1320926398,78.86396468,0.3707656793,0.2376849184
2023p206045,not locatable,2023-03-18T05:41:16.686Z,2023-03-18T05:45:40.946Z,176.6990905,-38.03939697,2.014013027,12.96875,M,,NonLinLoc,,automatic,nz3drx,19,19,13,0.05557282985,90.475005,1.705173405,0
2023p206042,earthquake,2023-03-18T05:39:37.784Z,2023-03-18T06:15:16.153Z,176.6865692,-38.10812378,1.748747539,6.194400311,MLv,,LOCSAT,confirmed,manual,iasp91,19,16,7,0.03041319363,43.84151077,0.3408347779,0.3790546223
2023p206026,earthquake,2023-03-18T05:31:05.519Z,2023-03-19T04:49:15.056Z,176.7214355,-38.06832886,2.030354312,11.59919357,MLv,,LOCSAT,confirmed,manual,iasp91,10,7,4,0.01793760993,145.8762589,0.7989391204,0.3572684958
2023p206021,earthquake,2023-03-18T05:28:16.726Z,2023-03-18T05:33:35.922Z,176.6692505,-38.09646225,2.152576725,3.856488943,MLv,,LOCSAT,confirmed,manual,iasp91,29,22,12,0.03413482755,43.01041937,0.3950269354,0.2407629592
2023p206013,earthquake,2023-03-18T05:23:51.185Z,2023-03-18T06:01:24.418Z,176.6641541,-38.08246613,2.522504371,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,12,0.03563288972,50.4175415,0.3019430491,0.2923823775
2023p206009,earthquake,2023-03-18T05:22:03.488Z,2023-03-18T05:27:51.130Z,176.6658478,-38.10332489,2.18780336,4.888658047,MLv,,LOCSAT,confirmed,manual,iasp91,27,23,18,0.03957274184,56.64240789,0.2069364087,0.2598877296
2023p206006,earthquake,2023-03-18T05:20:46.739Z,2023-03-18T08:57:35.073Z,176.6888123,-38.10128403,1.965075895,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,8,5,0.1167027429,111.5395432,0.4454906737,0.355084773
2023p206002,earthquake,2023-03-18T05:18:03.637Z,2023-03-18T05:34:02.819Z,176.6625519,-38.07898712,2.406578768,3.977924347,MLv,,LOCSAT,confirmed,manual,iasp91,30,27,23,0.03715869412,64.51169538,0.311636762,0.2358750242
2023p205994,earthquake,2023-03-18T05:13:47.013Z,2023-03-18T05:17:25.140Z,176.6893005,-38.08712006,2.193400726,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,8,0.01617869921,83.6052475,0.2887894107,0.2937601652
2023p205987,earthquake,2023-03-18T05:09:58.783Z,2023-03-18T05:13:15.312Z,176.6967163,-38.05532837,3.456621421,3.727208138,MLv,,LOCSAT,confirmed,manual,iasp91,52,46,73,0.02983937413,54.30554962,0.5125602085,0.1877762527
2023p205985,earthquake,2023-03-18T05:09:05.573Z,2023-03-18T05:55:34.344Z,176.6406708,-38.09069824,2.465744019,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,7,0.1089652702,95.15537071,0.2592582953,0.9562431356
2023p205983,earthquake,2023-03-18T05:07:51.323Z,2023-03-18T05:09:53.475Z,176.7119904,-38.06734467,2.113608561,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,13,0.04462740943,76.88465118,0.5412199535,0.2589823715
2023p205976,earthquake,2023-03-18T05:04:07.371Z,2023-03-18T05:07:20.378Z,176.6855316,-38.08511734,2.003282185,6.599560738,MLv,,LOCSAT,confirmed,manual,iasp91,22,18,9,0.01881572977,90.02207184,0.3122361494,0.2896262341
2023p205947,earthquake,2023-03-18T04:48:44.507Z,2023-03-18T04:53:59.759Z,176.6669769,-38.08164978,2.226966956,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,17,0.03344197944,89.59038162,0.2326560108,0.2182110369
2023p205946,earthquake,2023-03-18T04:47:48.749Z,2023-03-18T04:51:07.816Z,176.7620544,-38.02872086,1.884227675,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,6,0.06875763834,113.4006882,0.4161114819,0.2884735121
2023p205937,earthquake,2023-03-18T04:43:25.232Z,2023-03-18T06:04:01.629Z,176.6838074,-38.09621048,2.411649878,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,13,0.02376821078,61.48854065,0.2390625897,0.2716532548
2023p205931,earthquake,2023-03-18T04:40:27.685Z,2023-03-18T08:59:08.203Z,176.6429749,-38.08580399,1.783715238,8.869941711,MLv,,LOCSAT,confirmed,manual,iasp91,14,9,4,0.1037829444,100.5306091,0.5339484184,0.5760560187
2023p205928,earthquake,2023-03-18T04:38:30.666Z,2023-03-19T07:12:44.483Z,176.7269135,-38.0565567,2.221948646,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,10,0.03029649891,100.5509644,0.2529103622,0.2092313952
2023p205924,earthquake,2023-03-18T04:36:25.919Z,2023-03-18T04:41:56.362Z,176.65448,-38.09647751,2.301285334,3.976923227,MLv,,LOCSAT,confirmed,manual,iasp91,30,23,19,0.04514218494,61.33036137,0.2233035073,0.2018730987
2023p205920,earthquake,2023-03-18T04:34:29.220Z,2023-03-18T04:36:13.473Z,176.72612,-38.07126236,2.057247504,5,M,operator assigned,LOCSAT,preliminary,manual,iasp91,14,11,7,0.01805721223,147.1096725,0.2493753025,0
2023p205914,earthquake,2023-03-18T04:31:24.067Z,2023-03-18T04:45:35.140Z,176.6830902,-38.10815048,2.314123763,3.079892874,MLv,,LOCSAT,confirmed,manual,iasp91,33,27,16,0.03212813661,43.13853836,0.2285734726,0.1928732163
2023p205913,earthquake,2023-03-18T04:30:29.374Z,2023-03-18T04:35:04.296Z,176.698761,-38.09218979,1.923897741,3.398968458,MLv,,LOCSAT,confirmed,manual,iasp91,21,19,6,0.01200100593,66.73140717,0.3858967496,0.3323358889
2023p205911,earthquake,2023-03-18T04:29:41.524Z,2023-03-18T04:31:37.029Z,176.6761017,-38.09239578,1.876411874,5,MLv,operator assigned,LOCSAT,preliminary,manual,iasp91,13,9,7,0.1073013544,110.6301575,0.1853631677,0.214019113
2023p205895,earthquake,2023-03-18T04:21:21.006Z,2023-03-18T05:18:29.514Z,176.7332916,-38.06393051,2.320929945,1.825623631,MLv,,LOCSAT,confirmed,manual,iasp91,27,21,13,0.02722402662,100.4198532,0.4435337287,0.2066998949
2023p205888,earthquake,2023-03-18T04:17:35.927Z,2023-03-22T07:11:50.772Z,176.6756287,-38.10670853,2.407021018,4.11238575,MLv,,LOCSAT,confirmed,manual,iasp91,35,26,16,0.03523530811,53.78157043,0.1915889232,0.2779930633
2023p205885,earthquake,2023-03-18T04:15:34.231Z,2023-03-18T04:22:00.597Z,176.7342377,-38.04330063,2.173496518,3.89757967,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,11,0.04471833631,106.8141708,0.3205395422,0.3090472774
2023p205882,earthquake,2023-03-18T04:14:12.726Z,2023-03-18T04:18:16.871Z,176.7060852,-38.09459686,1.904213926,3.979620218,MLv,,LOCSAT,confirmed,manual,iasp91,20,15,8,0.01134892832,97.64688683,0.3359911345,0.3466601515
2023p205866,earthquake,2023-03-18T04:05:48.934Z,2023-03-18T04:08:05.144Z,176.7565002,-38.04164505,2.563678087,3.870181084,MLv,,LOCSAT,confirmed,manual,iasp91,28,23,25,0.05600092188,84.99731827,0.4663635403,0.2014461829
2023p205865,earthquake,2023-03-18T04:05:05.612Z,2023-03-18T04:07:19.827Z,176.6546326,-38.07746506,2.082435201,5,MLv,operator assigned,LOCSAT,preliminary,manual,iasp91,11,8,6,0.09373808652,99.65444183,0.2003711172,0.4350922676
2023p205860,earthquake,2023-03-18T04:02:40.337Z,2023-03-18T04:24:37.610Z,176.6528015,-38.10625458,2.034361698,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,18,11,0.1223593578,72.94354248,0.3325822492,0.2740406295
2023p205855,earthquake,2023-03-18T03:59:34.356Z,2023-03-18T04:02:43.110Z,176.6496735,-38.07607269,1.720932042,4.836194038,MLv,,LOCSAT,confirmed,manual,iasp91,17,10,5,0.09312006086,77.47186279,0.3033031943,0.3958749191
2023p205851,earthquake,2023-03-18T03:57:27.950Z,2023-03-18T08:51:16.953Z,176.6576233,-38.09360886,2.196551874,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,23,12,0.04199501127,62.51297951,0.4543087206,0.1735501125
2023p205831,earthquake,2023-03-18T03:47:16.201Z,2023-03-18T03:49:37.189Z,176.6988983,-38.10082245,2.53320816,4.508558273,MLv,,LOCSAT,confirmed,manual,iasp91,22,18,21,0.01912570745,74.73044586,0.2623509239,0.2607761368
2023p205830,earthquake,2023-03-18T03:46:15.798Z,2023-03-21T16:54:26.330Z,176.7824249,-38.08948898,2.100893339,9.324895859,MLv,,LOCSAT,confirmed,manual,iasp91,15,12,10,0.05801748112,159.681488,0.3900561954,0.2931357663
2023p205822,earthquake,2023-03-18T03:42:30.136Z,2023-03-18T03:46:08.689Z,176.7515564,-38.04955673,2.553976003,2.231487989,MLv,,LOCSAT,confirmed,manual,iasp91,30,24,12,0.04756458849,79.67180252,0.5683452381,0.1380375056
2023p205819,earthquake,2023-03-18T03:40:26.077Z,2023-03-18T03:46:16.491Z,176.693161,-38.09982681,2.028833649,2.178768396,MLv,,LOCSAT,confirmed,manual,iasp91,22,19,8,0.02066773362,45.3012085,0.2606829278,0.3099091773
2023p205812,earthquake,2023-03-18T03:36:50.774Z,2023-03-20T14:41:33.041Z,176.6625977,-38.09558487,2.554076937,3.055218935,MLv,,LOCSAT,confirmed,manual,iasp91,24,21,25,0.03876296803,66.95663929,0.2399078907,0.241631092
2023p205808,earthquake,2023-03-18T03:34:39.207Z,2023-03-20T14:46:08.412Z,176.6567535,-38.07973862,2.28794984,8.512874603,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,17,0.07036919147,73.71562767,0.3007027909,0.2249015636
2023p205804,earthquake,2023-03-18T03:32:39.687Z,2023-03-18T03:35:40.065Z,176.7228241,-38.04734421,2.811971472,2.871827364,MLv,,LOCSAT,confirmed,manual,iasp91,40,37,33,0.03765903041,59.03339005,0.3685767272,0.2013404727
